Token,Hue,Red,Green,Blue,Frequency
0000000000000000,10000000,01000000,10000000,400.000000,0,128,64,128,400
0000000000000000,10000000,01000000,11000000,400.000000,0,128,64,192,400
0000000000000000,10000000,10000000,00000000,400.000000,0,128,128,0,400
0000000000000000,10000000,10000000,01000000,400.000000,0,128,128,64,400
0000000000000000,10000000,10000000,10000000,400.000000,0,128,128,128,400
0000000000000000,10000000,10000000,11000000,400.000000,0,128,128,192,400
0000000000000000,10000000,11000000,00000000,400.000000,0,128,192,0,400
0000000000000000,10000000,11000000,01000000,400.000000,0,128,192,64,400
0000000000000000,10000000,11000000,10000000,400.000000,0,128,192,128,400
0000000000000000,10000000,11000000,11000000,400.000000,0,128,192,192,400
0000000000000000,11000000,00000000,00000000,400.000000,0,192,0,0,400
0000000000000000,11000000,00000000,01000000,400.000000,0,192,0,64,400
0000000000000000,11000000,00000000,10000000,400.000000,0,192,0,128,400
0000000000000000,11000000,00000000,11000000,400.000000,0,192,0,192,400
0000000000000000,11000000,01000000,00000000,400.000000,0,192,64,0,400
0000000000000000,11000000,01000000,01000000,400.000000,0,192,64,64,400
0000000000000000,11000000,01000000,10000000,400.000000,0,192,64,128,400
0000000000000000,11000000,01000000,11000000,400.000000,0,192,64,192,400
0000000000000000,11000000,10000000,00000000,400.000000,0,192,128,0,400
0000000000000000,11000000,10000000,01000000,400.000000,0,192,128,64,400
0000000000000000,11000000,10000000,10000000,400.000000,0,192,128,128,400
0000000000000000,11000000,10000000,11000000,400.000000,0,192,128,192,400
0000000000000000,11000000,11000000,00000000,400.000000,0,192,192,0,400
0000000000000000,11000000,11000000,01000000,400.000000,0,192,192,64,400
0000000000000000,11000000,11000000,10000000,400.000000,0,192,192,128,400
0000000000000000,11000000,11000000,11000000,400.000000,0,192,192,192,400
0000000000001010,00000000,00000000,00000000,408.333333,10,0,0,0,408.333
0000000000001010,00000000,00000000,01000000,408.333333,10,0,0,64,408.333
0000000000001010,00000000,00000000,10000000,408.333333,10,0,0,128,408.333
0000000000001010,00000000,00000000,11000000,408.333333,10,0,0,192,408.333
0000000000001010,00000000,01000000,00000000,408.333333,10,0,64,0,408.333
0000000000001010,00000000,01000000,01000000,408.333333,10,0,64,64,408.333
0000000000001010,00000000,01000000,10000000,408.333333,10,0,64,128,408.333
0000000000001010,00000000,01000000,11000000,408.333333,10,0,64,192,408.333
0000000000001010,00000000,10000000,00000000,408.333333,10,0,128,0,408.333
0000000000001010,00000000,10000000,01000000,408.333333,10,0,128,64,408.333
0000000000001010,00000000,10000000,10000000,408.333333,10,0,128,128,408.333
0000000000001010,00000000,10000000,11000000,408.333333,10,0,128,192,408.333
0000000000001010,00000000,11000000,00000000,408.333333,10,0,192,0,408.333
0000000000001010,00000000,11000000,01000000,408.333333,10,0,192,64,408.333
0000000000001010,00000000,11000000,10000000,408.333333,10,0,192,128,408.333
0000000000001010,00000000,11000000,11000000,408.333333,10,0,192,192,408.333
0000000000001010,01000000,00000000,00000000,408.333333,10,64,0,0,408.333
0000000000001010,01000000,00000000,01000000,408.333333,10,64,0,64,408.333
0000000000001010,01000000,00000000,10000000,408.333333,10,64,0,128,408.333
0000000000001010,01000000,00000000,11000000,408.333333,10,64,0,192,408.333
0000000000001010,01000000,01000000,00000000,408.333333,10,64,64,0,408.333
0000000000001010,01000000,01000000,01000000,408.333333,10,64,64,64,408.333
0000000000001010,01000000,01000000,10000000,408.333333,10,64,64,128,408.333
0000000000001010,01000000,01000000,11000000,408.333333,10,64,64,192,408.333
0000000000001010,01000000,10000000,00000000,408.333333,10,64,128,0,408.333
0000000000001010,01000000,10000000,01000000,408.333333,10,64,128,64,408.333
0000000000001010,01000000,10000000,10000000,408.333333,10,64,128,128,408.333
0000000000001010,01000000,10000000,11000000,408.333333,10,64,128,192,408.333
0000000000001010,01000000,11000000,00000000,408.333333,10,64,192,0,408.333
0000000000001010,01000000,11000000,01000000,408.333333,10,64,192,64,408.333
0000000000001010,01000000,11000000,10000000,408.333333,10,64,192,128,408.333
0000000000001010,01000000,11000000,11000000,408.333333,10,64,192,192,408.333
0000000000001010,10000000,00000000,00000000,408.333333,10,128,0,0,408.333
0000000000001010,10000000,00000000,01000000,408.333333,10,128,0,64,408.333
0000000000001010,10000000,00000000,10000000,408.333333,10,128,0,128,408.333
0000000000001010,10000000,00000000,11000000,408.333333,10,128,0,192,408.333
0000000000001010,10000000,01000000,00000000,408.333333,10,128,64,0,408.333
0000000000001010,10000000,01000000,01000000,408.333333,10,128,64,64,408.333
0000000000001010,10000000,01000000,10000000,408.333333,10,128,64,128,408.333
0000000000001010,10000000,01000000,11000000,408.333333,10,128,64,192,408.333
0000000000001010,10000000,10000000,00000000,408.333333,10,128,128,0,408.333
0000000000001010,10000000,10000000,01000000,408.333333,10,128,128,64,408.333
0000000000001010,10000000,10000000,10000000,408.333333,10,128,128,128,408.333
0000000000001010,10000000,10000000,11000000,408.333333,10,128,128,192,408.333
0000000000001010,10000000,11000000,00000000,408.333333,10,128,192,0,408.333
0000000000001010,10000000,11000000,01000000,408.333333,10,128,192,64,408.333
0000000000001010,10000000,11000000,10000000,408.333333,10,128,192,128,408.333
0000000000001010,10000000,11000000,11000000,408.333333,10,128,192,192,408.333
0000000000001010,11000000,00000000,00000000,408.333333,10,192,0,0,408.333
0000000000001010,11000000,00000000,01000000,408.333333,10,192,0,64,408.333
0000000000001010,11000000,00000000,10000000,408.333333,10,192,0,128,408.333
0000000000001010,11000000,00000000,11000000,408.333333,10,192,0,192,408.333
0000000000001010,11000000,01000000,00000000,408.333333,10,192,64,0,408.333
0000000000001010,11000000,01000000,01000000,408.333333,10,192,64,64,408.333
0000000000001010,11000000,01000000,10000000,408.333333,10,192,64,128,408.333
0000000000001010,11000000,01000000,11000000,408.333333,10,192,64,192,408.333
0000000000001010,11000000,10000000,00000000,408.333333,10,192,128,0,408.333
0000000000001010,11000000,10000000,01000000,408.333333,10,192,128,64,408.333
0000000000001010,11000000,10000000,10000000,408.333333,10,192,128,128,408.333
0000000000001010,11000000,10000000,11000000,408.333333,10,192,128,192,408.333
0000000000001010,11000000,11000000,00000000,408.333333,10,192,192,0,408.333
0000000000001010,11000000,11000000,01000000,408.333333,10,192,192,64,408.333
0000000000001010,11000000,11000000,10000000,408.333333,10,192,192,128,408.333
0000000000001010,11000000,11000000,11000000,408.333333,10,192,192,192,408.333
0000000000010100,00000000,00000000,00000000,416.666667,20,0,0,0,416.667
0000000000010100,00000000,00000000,01000000,416.666667,20,0,0,64,416.667
0000000000010100,00000000,00000000,10000000,416.666667,20,0,0,128,416.667
0000000000010100,00000000,00000000,11000000,416.666667,20,0,0,192,416.667
0000000000010100,00000000,01000000,00000000,416.666667,20,0,64,0,416.667
0000000000010100,00000000,01000000,01000000,416.666667,20,0,64,64,416.667
0000000000010100,00000000,01000000,10000000,416.666667,20,0,64,128,416.667
0000000000010100,00000000,01000000,11000000,416.666667,20,0,64,192,416.667
0000000000010100,00000000,10000000,00000000,416.666667,20,0,128,0,416.667
0000000000010100,00000000,10000000,01000000,416.666667,20,0,128,64,416.667
0000000000010100,00000000,10000000,10000000,416.666667,20,0,128,128,416.667
0000000000010100,00000000,10000000,11000000,416.666667,20,0,128,192,416.667
0000000000010100,00000000,11000000,00000000,416.666667,20,0,192,0,416.667
0000000000010100,00000000,11000000,01000000,416.666667,20,0,192,64,416.667
0000000000010100,00000000,11000000,10000000,416.666667,20,0,192,128,416.667
0000000000010100,00000000,11000000,11000000,416.666667,20,0,192,192,416.667
0000000000010100,01000000,00000000,00000000,416.666667,20,64,0,0,416.667
0000000000010100,01000000,00000000,01000000,416.666667,20,64,0,64,416.667
0000000000010100,01000000,00000000,10000000,416.666667,20,64,0,128,416.667
0000000000010100,01000000,00000000,11000000,416.666667,20,64,0,192,416.667
0000000000010100,01000000,01000000,00000000,416.666667,20,64,64,0,416.667
0000000000010100,01000000,01000000,01000000,416.666667,20,64,64,64,416.667
0000000000010100,01000000,01000000,10000000,416.666667,20,64,64,128,416.667
0000000000010100,01000000,01000000,11000000,416.666667,20,64,64,192,416.667
0000000000010100,01000000,10000000,00000000,416.666667,20,64,128,0,416.667
0000000000010100,01000000,10000000,01000000,416.666667,20,64,128,64,416.667
0000000000010100,01000000,10000000,10000000,416.666667,20,64,128,128,416.667
0000000000010100,01000000,10000000,11000000,416.666667,20,64,128,192,416.667
0000000000010100,01000000,11000000,00000000,416.666667,20,64,192,0,416.667
0000000000010100,01000000,11000000,01000000,416.666667,20,64,192,64,416.667
0000000000010100,01000000,11000000,10000000,416.666667,20,64,192,128,416.667
0000000000010100,01000000,11000000,11000000,416.666667,20,64,192,192,416.667
0000000000010100,10000000,00000000,00000000,416.666667,20,128,0,0,416.667
0000000000010100,10000000,00000000,01000000,416.666667,20,128,0,64,416.667
0000000000010100,10000000,00000000,10000000,416.666667,20,128,0,128,416.667
0000000000010100,10000000,00000000,11000000,416.666667,20,128,0,192,416.667
0000000000010100,10000000,01000000,00000000,416.666667,20,128,64,0,416.667
0000000000010100,10000000,01000000,01000000,416.666667,20,128,64,64,416.667
0000000000010100,10000000,01000000,10000000,416.666667,20,128,64,128,416.667
0000000000010100,10000000,01000000,11000000,416.666667,20,128,64,192,416.667
0000000000010100,10000000,10000000,00000000,416.666667,20,128,128,0,416.667
0000000000010100,10000000,10000000,01000000,416.666667,20,128,128,64,416.667
0000000000010100,10000000,10000000,10000000,416.666667,20,128,128,128,416.667
0000000000010100,10000000,10000000,11000000,416.666667,20,128,128,192,416.667
0000000000010100,10000000,11000000,00000000,416.666667,20,128,192,0,416.667
0000000000010100,10000000,11000000,01000000,416.666667,20,128,192,64,416.667
0000000000010100,10000000,11000000,10000000,416.666667,20,128,192,128,416.667
0000000000010100,10000000,11000000,11000000,416.666667,20,128,192,192,416.667
0000000000010100,11000000,00000000,00000000,416.666667,20,192,0,0,416.667
0000000000010100,11000000,00000000,01000000,416.666667,20,192,0,64,416.667
0000000000010100,11000000,00000000,10000000,416.666667,20,192,0,128,416.667
0000000000010100,11000000,00000000,11000000,416.666667,20,192,0,192,416.667
0000000000010100,11000000,01000000,00000000,416.666667,20,192,64,0,416.667
0000000000010100,11000000,01000000,01000000,416.666667,20,192,64,64,416.667
0000000000010100,11000000,01000000,10000000,416.666667,20,192,64,128,416.667
0000000000010100,11000000,01000000,11000000,416.666667,20,192,64,192,416.667
0000000000010100,11000000,10000000,00000000,416.666667,20,192,128,0,416.667
0000000000010100,11000000,10000000,01000000,416.666667,20,192,128,64,416.667
0000000000010100,11000000,10000000,10000000,416.666667,20,192,128,128,416.667
0000000000010100,11000000,10000000,11000000,416.666667,20,192,128,192,416.667
0000000000010100,11000000,11000000,00000000,416.666667,20,192,192,0,416.667
0000000000010100,11000000,11000000,01000000,416.666667,20,192,192,64,416.667
0000000000010100,11000000,11000000,10000000,416.666667,20,192,192,128,416.667
0000000000010100,11000000,11000000,11000000,416.666667,20,192,192,192,416.667
0000000000011110,00000000,00000000,00000000,425.000000,30,0,0,0,425
0000000000011110,00000000,00000000,01000000,425.000000,30,0,0,64,425
0000000000011110,00000000,00000000,10000000,425.000000,30,0,0,128,425
0000000000011110,00000000,00000000,11000000,425.000000,30,0,0,192,425
0000000000011110,00000000,01000000,00000000,425.000000,30,0,64,0,425
0000000000011110,00000000,01000000,01000000,425.000000,30,0,64,64,425
0000000000011110,00000000,01000000,10000000,425.000000,30,0,64,128,425
0000000000011110,00000000,01000000,11000000,425.000000,30,0,64,192,425
0000000000011110,00000000,10000000,00000000,425.000000,30,0,128,0,425
0000000000011110,00000000,10000000,01000000,425.000000,30,0,128,64,425
0000000000011110,00000000,10000000,10000000,425.000000,30,0,128,128,425
0000000000011110,00000000,10000000,11000000,425.000000,30,0,128,192,425
0000000000011110,00000000,11000000,00000000,425.000000,30,0,192,0,425
0000000000011110,00000000,11000000,01000000,425.000000,30,0,192,64,425
0000000000011110,00000000,11000000,10000000,425.000000,30,0,192,128,425
0000000000011110,00000000,11000000,11000000,425.000000,30,0,192,192,425
0000000000011110,01000000,00000000,00000000,425.000000,30,64,0,0,425
0000000000011110,01000000,00000000,01000000,425.000000,30,64,0,64,425
0000000000011110,01000000,00000000,10000000,425.000000,30,64,0,128,425
0000000000011110,01000000,00000000,11000000,425.000000,30,64,0,192,425
0000000000011110,01000000,01000000,00000000,425.000000,30,64,64,0,425
0000000000011110,01000000,01000000,01000000,425.000000,30,64,64,64,425
0000000000011110,01000000,01000000,10000000,425.000000,30,64,64,128,425
0000000000011110,01000000,01000000,11000000,425.000000,30,64,64,192,425
0000000000011110,01000000,10000000,00000000,425.000000,30,64,128,0,425
0000000000011110,01000000,10000000,01000000,425.000000,30,64,128,64,425
0000000000011110,01000000,10000000,10000000,425.000000,30,64,128,128,425
0000000000011110,01000000,10000000,11000000,425.000000,30,64,128,192,425
0000000000011110,01000000,11000000,00000000,425.000000,30,64,192,0,425
0000000000011110,01000000,11000000,01000000,425.000000,30,64,192,64,425
0000000000011110,01000000,11000000,10000000,425.000000,30,64,192,128,425
0000000000011110,01000000,11000000,11000000,425.000000,30,64,192,192,425
0000000000011110,10000000,00000000,00000000,425.000000,30,128,0,0,425
0000000000011110,10000000,00000000,01000000,425.000000,30,128,0,64,425
0000000000011110,10000000,00000000,10000000,425.000000,30,128,0,128,425
0000000000011110,10000000,00000000,11000000,425.000000,30,128,0,192,425
0000000000011110,10000000,01000000,00000000,425.000000,30,128,64,0,425
0000000000011110,10000000,01000000,01000000,425.000000,30,128,64,64,425
0000000000011110,10000000,01000000,10000000,425.000000,30,128,64,128,425
0000000000011110,10000000,01000000,11000000,425.000000,30,128,64,192,425
0000000000011110,10000000,10000000,00000000,425.000000,30,128,128,0,425
0000000000011110,10000000,10000000,01000000,425.000000,30,128,128,64,425
0000000000011110,10000000,10000000,10000000,425.000000,30,128,128,128,425
0000000000011110,10000000,10000000,11000000,425.000000,30,128,128,192,425
0000000000011110,10000000,11000000,00000000,425.000000,30,128,192,0,425
0000000000011110,10000000,11000000,01000000,425.000000,30,128,192,64,425
0000000000011110,10000000,11000000,10000000,425.000000,30,128,192,128,425
0000000000011110,10000000,11000000,11000000,425.000000,30,128,192,192,425
0000000000011110,11000000,00000000,00000000,425.000000,30,192,0,0,425
0000000000011110,11000000,00000000,01000000,425.000000,30,192,0,64,425
0000000000011110,11000000,00000000,10000000,425.000000,30,192,0,128,425
0000000000011110,11000000,00000000,11000000,425.000000,30,192,0,192,425
0000000000011110,11000000,01000000,00000000,425.000000,30,192,64,0,425
0000000000011110,11000000,01000000,01000000,425.000000,30,192,64,64,425
0000000000011110,11000000,01000000,10000000,425.000000,30,192,64,128,425
0000000000011110,11000000,01000000,11000000,425.000000,30,192,64,192,425
0000000000011110,11000000,10000000,00000000,425.000000,30,192,128,0,425
0000000000011110,11000000,10000000,01000000,425.000000,30,192,128,64,425
0000000000011110,11000000,10000000,10000000,425.000000,30,192,128,128,425
0000000000011110,11000000,10000000,11000000,425.000000,30,192,128,192,425
0000000000011110,11000000,11000000,00000000,425.000000,30,192,192,0,425
0000000000011110,11000000,11000000,01000000,425.000000,30,192,192,64,425
0000000000011110,11000000,11000000,10000000,425.000000,30,192,192,128,425
0000000000011110,11000000,11000000,11000000,425.000000,30,192,192,192,425
0000000000101000,00000000,00000000,00000000,433.333333,40,0,0,0,433.333
0000000000101000,00000000,00000000,01000000,433.333333,40,0,0,64,433.333
0000000000101000,00000000,00000000,10000000,433.333333,40,0,0,128,433.333
0000000000101000,00000000,00000000,11000000,433.333333,40,0,0,192,433.333
0000000000101000,00000000,01000000,00000000,433.333333,40,0,64,0,433.333
0000000000101000,00000000,01000000,01000000,433.333333,40,0,64,64,433.333
0000000000101000,00000000,01000000,10000000,433.333333,40,0,64,128,433.333
0000000000101000,00000000,01000000,11000000,433.333333,40,0,64,192,433.333
0000000000101000,00000000,10000000,00000000,433.333333,40,0,128,0,433.333
0000000000101000,00000000,10000000,01000000,433.333333,40,0,128,64,433.333
0000000000101000,00000000,10000000,10000000,433.333333,40,0,128,128,433.333
0000000000101000,00000000,10000000,11000000,433.333333,40,0,128,192,433.333
0000000000101000,00000000,11000000,00000000,433.333333,40,0,192,0,433.333
0000000000101000,00000000,11000000,01000000,433.333333,40,0,192,64,433.333
0000000000101000,00000000,11000000,10000000,433.333333,40,0,192,128,433.333
0000000000101000,00000000,11000000,11000000,433.333333,40,0,192,192,433.333
0000000000101000,01000000,00000000,00000000,433.333333,40,64,0,0,433.333
0000000000101000,01000000,00000000,01000000,433.333333,40,64,0,64,433.333
0000000000101000,01000000,00000000,10000000,433.333333,40,64,0,128,433.333
0000000000101000,01000000,00000000,11000000,433.333333,40,64,0,192,433.333
0000000000101000,01000000,01000000,00000000,433.333333,40,64,64,0,433.333
0000000000101000,01000000,01000000,01000000,433.333333,40,64,64,64,433.333
0000000000101000,01000000,01000000,10000000,433.333333,40,64,64,128,433.333
0000000000101000,01000000,01000000,11000000,433.333333,40,64,64,192,433.333
0000000000101000,01000000,10000000,00000000,433.333333,40,64,128,0,433.333
0000000000101000,01000000,10000000,01000000,433.333333,40,64,128,64,433.333
0000000000101000,01000000,10000000,10000000,433.333333,40,64,128,128,433.333
0000000000101000,01000000,10000000,11000000,433.333333,40,64,128,192,433.333
0000000000101000,01000000,11000000,00000000,433.333333,40,64,192,0,433.333
0000000000101000,01000000,11000000,01000000,433.333333,40,64,192,64,433.333
0000000000101000,01000000,11000000,10000000,433.333333,40,64,192,128,433.333
0000000000101000,01000000,11000000,11000000,433.333333,40,64,192,192,433.333
0000000000101000,10000000,00000000,00000000,433.333333,40,128,0,0,433.333
0000000000101000,10000000,00000000,01000000,433.333333,40,128,0,64,433.333
0000000000101000,10000000,00000000,10000000,433.333333,40,128,0,128,433.333
0000000000101000,10000000,00000000,11000000,433.333333,40,128,0,192,433.333
0000000000101000,10000000,01000000,00000000,433.333333,40,128,64,0,433.333
0000000000101000,10000000,01000000,01000000,433.333333,40,128,64,64,433.333
0000000000101000,10000000,01000000,10000000,433.333333,40,128,64,128,433.333
0000000000101000,10000000,01000000,11000000,433.333333,40,128,64,192,433.333
0000000000101000,10000000,10000000,00000000,433.333333,40,128,128,0,433.333
0000000000101000,10000000,10000000,01000000,433.333333,40,128,128,64,433.333
0000000000101000,10000000,10000000,10000000,433.333333,40,128,128,128,433.333
0000000000101000,10000000,10000000,11000000,433.333333,40,128,128,192,433.333
0000000000101000,10000000,11000000,00000000,433.333333,40,128,192,0,433.333
0000000000101000,10000000,11000000,01000000,433.333333,40,128,192,64,433.333
0000000000101000,10000000,11000000,10000000,433.333333,40,128,192,128,433.333
0000000000101000,10000000,11000000,11000000,433.333333,40,128,192,192,433.333
0000000000101000,11000000,00000000,00000000,433.333333,40,192,0,0,433.333
0000000000101000,11000000,00000000,01000000,433.333333,40,192,0,64,433.333
0000000000101000,11000000,00000000,10000000,433.333333,40,192,0,128,433.333
0000000000101000,11000000,00000000,11000000,433.333333,40,192,0,192,433.333
0000000000101000,11000000,01000000,00000000,433.333333,40,192,64,0,433.333
0000000000101000,11000000,01000000,01000000,433.333333,40,192,64,64,433.333
0000000000101000,11000000,01000000,10000000,433.333333,40,192,64,128,433.333
0000000000101000,11000000,01000000,11000000,433.333333,40,192,64,192,433.333
0000000000101000,11000000,10000000,00000000,433.333333,40,192,128,0,433.333
0000000000101000,11000000,10000000,01000000,433.333333,40,192,128,64,433.333
0000000000101000,11000000,10000000,10000000,433.333333,40,192,128,128,433.333
0000000000101000,11000000,10000000,11000000,433.333333,40,192,128,192,433.333
0000000000101000,11000000,11000000,00000000,433.333333,40,192,192,0,433.333
0000000000101000,11000000,11000000,01000000,433.333333,40,192,192,64,433.333
0000000000101000,11000000,11000000,10000000,433.333333,40,192,192,128,433.333
0000000000101000,11000000,11000000,11000000,433.333333,40,192,192,192,433.333
0000000000110010,00000000,00000000,00000000,441.666667,50,0,0,0,441.667
0000000000110010,00000000,00000000,01000000,441.666667,50,0,0,64,441.667
0000000000110010,00000000,00000000,10000000,441.666667,50,0,0,128,441.667
0000000000110010,00000000,00000000,11000000,441.666667,50,0,0,192,441.667
0000000000110010,00000000,01000000,00000000,441.666667,50,0,64,0,441.667
0000000000110010,00000000,01000000,01000000,441.666667,50,0,64,64,441.667
0000000000110010,00000000,01000000,10000000,441.666667,50,0,64,128,441.667
0000000000110010,00000000,01000000,11000000,441.666667,50,0,64,192,441.667
0000000000110010,00000000,10000000,00000000,441.666667,50,0,128,0,441.667
0000000000110010,00000000,10000000,01000000,441.666667,50,0,128,64,441.667
0000000000110010,00000000,10000000,10000000,441.666667,50,0,128,128,441.667
0000000000110010,00000000,10000000,11000000,441.666667,50,0,128,192,441.667
0000000000110010,00000000,11000000,00000000,441.666667,50,0,192,0,441.667
0000000000110010,00000000,11000000,01000000,441.666667,50,0,192,64,441.667
0000000000110010,00000000,11000000,10000000,441.666667,50,0,192,128,441.667
0000000000110010,00000000,11000000,11000000,441.666667,50,0,192,192,441.667
0000000000110010,01000000,00000000,00000000,441.666667,50,64,0,0,441.667
0000000000110010,01000000,00000000,01000000,441.666667,50,64,0,64,441.667
0000000000110010,01000000,00000000,10000000,441.666667,50,64,0,128,441.667
0000000000110010,01000000,00000000,11000000,441.666667,50,64,0,192,441.667
0000000000110010,01000000,01000000,00000000,441.666667,50,64,64,0,441.667
0000000000110010,01000000,01000000,01000000,441.666667,50,64,64,64,441.667
0000000000110010,01000000,01000000,10000000,441.666667,50,64,64,128,441.667
0000000000110010,01000000,01000000,11000000,441.666667,50,64,64,192,441.667
0000000000110010,01000000,10000000,00000000,441.666667,50,64,128,0,441.667
0000000000110010,01000000,10000000,01000000,441.666667,50,64,128,64,441.667
0000000000110010,01000000,10000000,10000000,441.666667,50,64,128,128,441.667
0000000000110010,01000000,10000000,11000000,441.666667,50,64,128,192,441.667
0000000000110010,01000000,11000000,00000000,441.666667,50,64,192,0,441.667
0000000000110010,01000000,11000000,01000000,441.666667,50,64,192,64,441.667
0000000000110010,01000000,11000000,10000000,441.666667,50,64,192,128,441.667
0000000000110010,01000000,11000000,11000000,441.666667,50,64,192,192,441.667
0000000000110010,10000000,00000000,00000000,441.666667,50,128,0,0,441.667
0000000000110010,10000000,00000000,01000000,441.666667,50,128,0,64,441.667
0000000000110010,10000000,00000000,10000000,441.666667,50,128,0,128,441.667
0000000000110010,10000000,00000000,11000000,441.666667,50,128,0,192,441.667
0000000000110010,10000000,01000000,00000000,441.666667,50,128,64,0,441.667
0000000000110010,10000000,01000000,01000000,441.666667,50,128,64,64,441.667
0000000000110010,10000000,01000000,10000000,441.666667,50,128,64,128,441.667
0000000000110010,10000000,01000000,11000000,441.666667,50,128,64,192,441.667
0000000000110010,10000000,10000000,00000000,441.666667,50,128,128,0,441.667
0000000000110010,10000000,10000000,01000000,441.666667,50,128,128,64,441.667
0000000000110010,10000000,10000000,10000000,441.666667,50,128,128,128,441.667
0000000000110010,10000000,10000000,11000000,441.666667,50,128,128,192,441.667
0000000000110010,10000000,11000000,00000000,441.666667,50,128,192,0,441.667
0000000000110010,10000000,11000000,01000000,441.666667,50,128,192,64,441.667
0000000000110010,10000000,11000000,10000000,441.666667,50,128,192,128,441.667
0000000000110010,10000000,11000000,11000000,441.666667,50,128,192,192,441.667
0000000000110010,11000000,00000000,00000000,441.666667,50,192,0,0,441.667
0000000000110010,11000000,00000000,01000000,441.666667,50,192,0,64,441.667
0000000000110010,11000000,00000000,10000000,441.666667,50,192,0,128,441.667
0000000000110010,11000000,00000000,11000000,441.666667,50,192,0,192,441.667
0000000000110010,11000000,01000000,00000000,441.666667,50,192,64,0,441.667
0000000000110010,11000000,01000000,01000000,441.666667,50,192,64,64,441.667
0000000000110010,11000000,01000000,10000000,441.666667,50,192,64,128,441.667
0000000000110010,11000000,01000000,11000000,441.666667,50,192,64,192,441.667
0000000000110010,11000000,10000000,00000000,441.666667,50,192,128,0,441.667
0000000000110010,11000000,10000000,01000000,441.666667,50,192,128,64,441.667
0000000000110010,11000000,10000000,10000000,441.666667,50,192,128,128,441.667
0000000000110010,11000000,10000000,11000000,441.666667,50,192,128,192,441.667
0000000000110010,11000000,11000000,00000000,441.666667,50,192,192,0,441.667
0000000000110010,11000000,11000000,01000000,441.666667,50,192,192,64,441.667
0000000000110010,11000000,11000000,10000000,441.666667,50,192,192,128,441.667
0000000000110010,11000000,11000000,11000000,441.666667,50,192,192,192,441.667
0000000000111100,00000000,00000000,00000000,450.000000,60,0,0,0,450
0000000000111100,00000000,00000000,01000000,450.000000,60,0,0,64,450
0000000000111100,00000000,00000000,10000000,450.000000,60,0,0,128,450
0000000000111100,00000000,00000000,11000000,450.000000,60,0,0,192,450
0000000000111100,00000000,01000000,00000000,450.000000,60,0,64,0,450
0000000000111100,00000000,01000000,01000000,450.000000,60,0,64,64,450
0000000000111100,00000000,01000000,10000000,450.000000,60,0,64,128,450
0000000000111100,00000000,01000000,11000000,450.000000,60,0,64,192,450
0000000000111100,00000000,10000000,00000000,450.000000,60,0,128,0,450
0000000000111100,00000000,10000000,01000000,450.000000,60,0,128,64,450
0000000000111100,00000000,10000000,10000000,450.000000,60,0,128,128,450
